docs,label
"['risto', 'raty', 'tekla', 'executive', 'vice', 'president', 'tekla', 'structure', 'archicad', 'cover', 'entire', 'design', 'documentation', 'workflow', 'construction', 'project']",1
"['rohwedder', 'group', 'automotive', 'supply', 'telecommunication', 'electronic', 'industry', 'provider', 'customer', 'europe', 'north', 'america', 'asia']",1
"['rsa', 'share', 'close', '156.9', 'p', 'time', 'press']",1
"['rubin', 'expect', 'capman', 'announce', '1', '2', 'additional', 'transaction', '2009']",1
"['russia', 'video', 'international', 'group', 'hold', 'control', 'stake', 'russian', 'medium', 'venture']",1
"['sampo', 'group', 'major', 'shareholder', 'nordea', 'trygvesta', 'main', 'competitor', 'p', 'c', 'insurance']",1
"['scanfil', 'holding', 'include', '100', 'contract', 'electronic', 'manufacturer', 'scanfil', 'ems', 'group']",1
"['registration', 'share', 'subscribe', 'direct', 'share', 'issue', 'new', 'number', 'panostaja', 'share', 'voting', 'right', '41,733,110']",1
"['stora', 'enso', 'business', 'north', 'america', 'annual', 'capacity', '3', 'million', 'ton', 'employ', '4,350', 'people']",1
"['stora', 'enso', 'receive', '19.9', 'pct', 'equity', 'interest', 'combine', 'company']",1
"['stora', 'release', 'fourth', 'quarter', '2009', 'year', 'earning', 'feb', '4']",1
"['storengy', 'gdf', 'suez', 'company', 'dedicate', 'underground', 'storage', 'natural', 'gas']",1
"['talentum', 'acquire', '47.5', 'pct', 'stake', 'varesvuo', 'partner', '1997', 'remain', '2002', '2005']",1
"['technopoli', 'set', 'aside', 'plot', 'land', 'measure', '4.6', 'hectare', 'build', 'park', 'mikkonen']",1
"['tekla', 'group', 'net', 'sale', '2006', 'approximately', '50', 'million', 'euro', 'operating', 'result', '13.6', 'million', 'euro']",1
"['thank', 'extensive', 'industry', 'operation', 'experience', 'cybercom', 'offer', 'strategic', 'technological', 'expertise', 'market', ' ', 'telecom', 'industry', 'medium', 'public', 'sector', 'retail', 'banking', 'financial', 'service']",1
"['address', 'happen', 'house', 'italian', 'megamart', 'eataly', 'mean', '`', '`', 'come', 'kid', 'toy', 'building']",1
"['3c', 'expo', 'signature', 'dongguan', 'support', 'dongguan', 'municipal', 'government', 'year', 'feature', 'computer', 'accessory', 'software', 'communication', 'network', 'product']",1
"['acquire', 'business', 'main', 'asset', 'mobile', 'authentication', 'signing', 'solution', 'brand', 'tectia', 'mobileid', 'provide', 'authentication', 'web', 'e', 'mail', 'ssl', 'vpn', 'ms', 'sharepoint', 'tectia', 'secure', 'solution', 'application', 'resource']",1
"['agreement', 'include', 'application', 'maintenance', 'support', 'service']",1
"['agreement', 'include', 'entire', 'process', 'manage', 'mercator', 'supply', 'chain', 'region', 'company', 'currently', 'present']",1
"['america', 'represent', '25', 'gemalto', 'billing', 'latin', 'america', 'fast', 'grow', 'region', 'company']",1
"['annual', 'value', 'contract', 'estimate', 'usd', '2mn', 'year']",1
"['bank', 'leasing', 'arm', 'nordea', 'liising', 'end', 'year', 'profit', '4.4', 'million', 'euro']",1
"['board', 'establish', 'remuneration', 'committee', 'follow', 'member', ' ', 'sari', 'baldauf', 'chairman', 'tapio', 'hintikka', 'heikki', 'westerlund', 'addition', 'board', 'decide', 'appoint', 'nomination', 'committee', 'later', 'stage']",1
"['bond', 'maturity', 'year', 'bank', 'domestic', 'bond', 'program']",1
"['bridge', 'highway', '14', 'development', 'project']",1
"['building', 'house', 'product', 'development', 'test', 'laboratory']",1
"['business', 'area', 'net', 'sale', 'slightly', '2', 'm', '2006']",1
"['business', 'development', 'initiative', 'north', 'america', 'head', 'lynn', 'shanahan']",1
"['business', 'organise', 'february', '1', '2011', 'way', 'production', 'design', 'service', 'combine', 'entity', 'etteplan', 'operation']",1
"['business', 'transfer', 'effect', '1', 'january', '2007', 'connection', '47', 'employee', 'transfer', 'elisa', 'daxtum', 'continue', 'employee']",1
"['center', 'build', 'kapuli', 'district', 'mantsala', 'hanko', 'mantsala', 'porvoo', 'road', 'near', 'new', 'direct', 'rail', 'link', 'lahti', 'jarvenpaa']",1
"['change', 'readership', 'significant']",1
"['closing', 'transaction', 'place', 'today']",1
"['closing', 'transaction', 'schedule', 'place', 'january', '10', '2008']",1
"['combine', 'capital', 'fund', 'expect', 'eur', '100mn-150mn']",1
"['combined', 'company', 'pro', 'forma', 'net', 'sale', '140', 'mln', 'euro', '$', '188.9', 'mln', 'operate', 'profit', '13', 'mln', 'euro', '$', '17.5', 'mln', '2006']",1
"['commission', 'find', 'evidence', 'meeting', 'discuss', 'cartel', 'include', 'brussels', 'restaurant', 'november', '1997', 'company', 'discuss', 'price', 'increase']",1
"['committee', 'propose', 'following', 'remuneration', ' ', 'monthly', 'remuneration', 'eur', '5,000', 'chairman', 'eur', '3,500', 'deputy', 'chairman', 'eur', '2,500', 'board', 'member']",1
"['company', 'eur2', '.8', 'bn', 'asset', 'count', 'large', 'shareholder', 'finnish', 'insurer', 'ilmarinen', '4.34', 'varma', '0.70', 'finnish', 'state', 'pension', 'fund', 'ver', '0.61']",1
"['company', 'equip', 'sculptural', 'complex', 'rabochy', 'I', 'kolkhoznitsa', 'worker', 'collective', 'farmer', 'moscow', 'snow', 'melting', 'system']",1
"['company', 'distribute', 'dividend', '2005']",1
"['company', 'expect', 'net', 'sale', '2009', 'previous', 'year', 'level']",1
"['company', 'expect', 'net', 'sale', '2007', 'eur', '950mn-1', '000', 'mn']",1
"['company', 'net', 'sale', 'eur', '10.8', 'million', '2008', 'today', 'approximately', '120', 'employee', 'finland', 'estonia', 'poland']",1
"['company', 'net', 'sale', 'eur', '19.8', 'mn', 'pre', 'tax', 'profit', 'eur', '1.8', 'mn', '2005']",1
"['company', '120', 'employee', 'annual', 'sale', 'approximately', 'eur16', 'm']",1
"['company', 'annual', 'turnover', 'eur32', '.8', 'm.']",1
"['company', 'involve', 'sale', 'financial', 'product', 'include', 'insurance', 'mortgage', 'car', 'personal', 'loan', 'financial', 'brokerage', 'equipment', 'finance', 'leasing']",1
"['company', 'operate', 'principal', 'division', ' ', 'consumer', 'packaging', 'office', 'paper', 'speciality', 'paper', 'market', 'pulp', 'energy']",1
"['company', 'report', 'net', 'sale', '302', 'mln', 'euro', '$', '441.6', 'mln', 'operate', 'margin', '16', 'pct', '2006']",1
"['company', 'set', 'service', 'include', 'digital', 'printing', 'print', 'preparation', 'offset', 'printing', 'treatment', 'service', 'send', 'service']",1
"['company', 'transportation', 'business', 'conduct', 'florida', 'rock', 'tank', 'line', 'southeastern', 'transportation', 'company', 'concentrate', 'hauling', 'motor', 'carrier', 'liquid', 'dry', 'bulk', 'commodity']",1
"['company', '80', 'share', 'hold', 'company', 'sell', 'meadville', 'holding', 'limit', 'hong', 'kong', 'list', 'parent', 'company', 'meadville', 'group']",1
"['company', 'agree', 'eur160', 'm', 'unsecured', 'credit', 'line', 'lender']",1
"['company', 'operation', 'sell', 'newly', 'establish', 'company', 'cps', 'gmbh', 'present', 'management', 'plastic', 'business', 'co', 'owner']",1
"['composite', 'body', 'coat', 'hard', 'coating', 'layer', 'produce', 'thermal', 'spraying', 'coating', 'grind']",1
"['connectivity', 'unit', '100', 'e', 'invoice', 'customer', 'number', 'annual', 'transaction', 'stand', 'nearly', 'million']",1
"['contract', 'include', 'option', 'deliver', 'additional', '75', 'asc', 'phase', 'project']",1
"['contract', 'worth', 'eur', '1', 'million']",1
"['contract', 'value', 'eur', '2.4', 'million']",1
"['credit', 'cover', 'approximately', '70', 'ship', 'price']",1
"['customer', 'cooperative', 'retailer', 'osuuskauppa', 'suur', 'savo']",1
"['customer', 'local', 'company', 'etera', 'mutual', 'pension', 'insurance', 'co', 'principal', 'tenant', 'unit', 'medium', 'company', 'alma', 'media', 'corp', 'hel', ' ', 'aln1v']",1
"['customer', 'forward', 'site', 'unknown', 'log', 'number']",1
"['deal', 'include', 'rental', 'equipment', 'related', 'merchandise', 'rental', 'contract', 'depot', 'employee', 'company']",1
"['decision', 'reflect', 'underutilisation', 'line', 'produce', 'nonwoven', 'use', 'medical', 'wipe', 'application', 'automotive', 'industry']",1
"['decision', 'group', 'agree', 'import', 'estonian', 'meat', 'meat', 'product', 'finland', 'paper', 'add']",1
"['device', 'launch', 'chinese', 'market', 'late', '2006', 'company']",1
"['diameter', 'protocol', 'develop', 'accord', 'standard', 'ietf', 'rfc', '3588', 'ietf', 'rfc', '3539']",1
"['divested', 'activity', 'net', 'sale', 'eur', '145.1', 'million', '2009', 'operate', 'profit', 'eur', '8.9', 'million']",1
"['divested', 'company', 'tietoenator', 'business', 'area', 'government', 'manufacturing', 'retail']",1
"['dividend', 'come', '0.45', 'eur', 'share', '0.43', 'k', 'share', 'pay', 'year', 'account']",1
"['division', 'include', 'joint', 'sale', 'marketing', 'controlling', 'function', 'unit']",1
"['ea', 'reng', 'group', 'post', 'sale', 'approximately', '84', 'million', 'kroon', '2007']",1
"['ebrd', 'use', 'fund', 'provide', '21.6', 'million', 'loan', 'b', 'portion', '10', 'million', 'euro', 'syndicate', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'pohjola', 'bank', 'plc']",1
"['ebrd', 'use', 'fund', 'provide', '21.6', 'million', 'loan', 'b', 'portion', '10', 'million', 'euro', 'syndicate', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', '7.7', 'million', 'euro', 'pohjola', 'bank', 'plc', '2.3', 'million', 'euro']",1
"['ebrd', 'use', 'fund', 'provide', '21.6', 'mln', 'loan', 'b', 'portion', '10', 'mln', 'euro', 'syndicate', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', '7.7', 'mln', 'euro', 'pohjola', 'bank', 'plc', '2.3', 'mln', 'euro']",1
"['economic', 'development', 'trade', 'ministry', 'industry', 'energy', 'ministry', 'kostroma', 'regional', 'administration', 'russian', 'lumberman', 'timber', 'exporter', 'union', 'carry', 'work', 'acquire', 'investment', 'construction', 'pulp', 'paper', 'mill', 'neya', '2003']",1
"['electricity', 'requirement', 'network', 'grow', 'new', 'mobile', 'generation']",1
"['energy', 'sector', 'account', 'approximately', '33', 'steel', 'industry', '57', 'transportation', 'volume']",1
"['enterprise', 'value', 'maritim', 'food', 'determine', 'approximately', 'eur15', 'm']",1
"['equipment', 'ixono', 'acquire', 'deal', 'include', 'mechanical', 'engineering', 'hardware', 'rf', 'antenna', 'measurement', 'laboratory', 'facility', 'measurement', 'audio', 'camera', 'display', 'device', 'robot', 'unit', 'testing', 'mobile', 'device']",1
"['equipment', 'vaahto', 'plant', 'hollola', 'finland', 'delivery', 'schedule', 'quarter', '2009']",1
"['estimate', 'annual', 'value', 'frame', 'agreement', 'eur', '50mn']",1
"['estimate', 'value', 'deal', 'usd', '9.2', 'million']",1
"['eur17', 'm', 'contract', 'include', 'design', 'construction', 'work']",1
"['executive', 'country', 'brazil', 'chile', 'argentina', 'mexico', 'lead', 'adoption', 'business', 'ethernet', 'service', 'segment', 'brazil', 'mexico', 'early', 'adopter', 'carrier', 'ethernet', 'mobile', 'backhaul']",1
"['expand', 'company', 'continue', 'newpage']",1
"['expand', 'plant', 'schedule', 'operational', 'middle', 'october', '2009']",1
"['expansion', 'finalize', 'autumn', '2009']",1
"['expansion', 'deliver', 'fourth', 'quarter', '2006']",1
"['facility', 'consist', 'seven', 'year', 'bullet', 'term', 'loan', '200', 'mln', 'euro', '$', '292.4', 'mln', '150', 'mln', 'euro', '$', '219.3', 'mln', 'year', 'revolve', 'credit', 'facility']",1
"['facility', 'lettable', 'area', '19,000', 'sq', 'm.', 'plot', 'plant', 'locate', 'ratasmaki', 'business', 'park', 'purchase', 'city', 'forssa']",1
"['figure', 'include', 'food', 'export', 'finland']",1
"['figure', 'include', 'change', 'fair', 'value', 'property', 'portfolio', 'eur', '26.2', 'million']",1
"['filter', 'tip', 'cover', 'volume', 'range', '0.1', '1200', '-ál', 'include', 'new', 'size', '10', '20', '100', '120', '200', '300', '1000', '1200', '-ál', 'volume', 'capacity']",1
"['final', 'outcome', 'right', 'offering', 'report', '23', 'october', '2009']",1
"['firm', 'build', 'component', 'mobile', 'phone', 'communication', 'product']",1
"['government', 'start', 'sell', 'month', '8', 'percent', 'stake', 'teliasonera', 'auction', 'bloc']",1
"['group', 'post', 'net', 'sale', '35.3', 'mln', 'euro', '$', '46.5', 'mln', 'operate', 'profit', '760,000', 'euro', '$', '1.0', 'mln', '2005']",1
"['group', 'net', 'sale', '2007', 'eur683', '.6', 'm.']",1
"['group', 'turnover', '2006', 'eur', '39.2', 'million', 'operating', 'profit', 'eur', '3.9', 'million']",1
"['liquid', 'handling', 'segment', 'offer', 'laboratory', 'equipment', 'accessory', 'include', 'mechanical', 'electronic', 'pipette', 'disposable', 'tip', 'use', 'research', 'institution', 'university', 'hospital', 'pharmaceutical', 'food', 'industry', 'biohit', 'brand']",1
"['manufacture', 'cpp', 'undertake', 'exist', 'export', 'orient', 'unit', 'eou', 'wartsila', 'factory', 'khopoli', 'near', 'mumbai']",1
"['manufacturing', 'begin', 'pietarsaari', 'beginning', 'year', '2009', 'delivery', 'place', 'october', '2009']",1
"['market', 'expect', 'heineken', 'sell', 'hartwall']",1
"['significant', 'capital', 'expenditure', 'item', 'global', 'enterprise', 'resource', 'planning', 'erp', 'project', 'product', 'development', 'production', 'machine']",1
"['carry', 'transfer', 'hkscan', 'production', 'relate', 'property', 'plant', 'equipment', 'holding', 'subsidiary', 'associate', 'company', 'country', 'hkscan', 'finland']",1
"['net', 'sale', 'healthcare', 'trade', 'business', '2009', 'eur', '145.1', 'million', 'eur', '155.2', 'million', 'operating', 'profit', 'eur', '8.9', 'million', 'eur', '7.9', 'million']",1
"['net', 'sale', 'power', 'plant', 'business', 'eur', '710.3', 'million', '2005']",1
"['new', 'share', 'entitle', 'holder', 'dividend', 'fiscal', '2006']",1
"['non', 'recurring', 'cost', 'cause', 'talentum', 'premedia', 'business', 'area', 'restructuring', '2.0', 'mln', 'euro', '$', '2.7', 'mln', 'include', 'company', 'financial', 'result', 'second', 'quarter', '2007']",1
"['ongoing', 'project', 'tekla', 'structure', 'use', 'vashi', 'exhibition', 'centre', 'develop', 'insteel', 'engineer', 'pvt', 'ltd', 'iivrcl', 'infrastructure', 'projects', 'ltd', 'cidco']",1
"['operation', 'sell', 'include', 'manufacture', 'unit', 'finland', 'france', 'poland', 'turkey', 'sale', 'unit', 'germany', 'lithuania']",1
"['option', 'include', 'partial', 'total', 'divestment', 'shareholding', 'ovako']",1
"['order', 'cover', 'design', 'service', 'hardware', 'software', 'licence', 'maintenance', 'service', 'year']",1
"['order', 'include', 'extensive', 'maintenance', 'work', 'shoe', 'press', 'deliver', 'vaahto', '2001']",1
"['order', 'consist', 'outsource', 'application', 'management', 'support', 'planning', 'tecnotree', 'party', 'application']",1
"['order', 'include', '48', 'ship', 'crane', 'deliver', '12', 'container', 'feeder', 'build', 'wenchong', 'shipyard', 'china']",1
"['order', 'value', 'eur', '6.9', 'mn', 'consist', 'design', 'service', 'hardware', 'software', 'licence']",1
"['order', 'include', 'high', 'power', 'drive', 'control', 'seismic', 'compressor']",1
"['order', '26', 'machine', 'room', 'kone', 'monospace', 'elevator', 'instal', '2006']",1
"['oulu', 'plant', 'employ', 'approximately', '120', 'people']",1
"['percentage', 'share', 'voting', 'right', 'calculate', 'proportion', 'total', 'number', 'share', 'register', 'trade', 'register', 'total', 'number', 'voting', 'right', 'relate']",1
"['share', 'subscription', 'price', 'share', 'subscribe', 'option', 'right', 'eur', '1.35']",1
"['polish', 'business', 'employ', '1,000', 'people', 'net', 'sale', 'eur', '70mn', '2007']",1
"['portfolio', 'comprise', '118,000', 'm2', 'leasable', 'space', 'vacancy', 'rate', 'roughly', '5', 'let', '140', 'tenant', 'large', 'swedish', 'government', 'ericsson']",1
"['program', 'start', 'summer', '2007', 'originally', 'estimate', 'approximately', 'year']",1
"['proposal', 'shareholder', 'elect', 'mr', 'hannu', 'krogerus', 'board', 'base', 'long', 'unrivalled', 'experience', 'knowledge', 'matter', 'relate', 'elcoteq']",1
"['remainder', 'revenue', 'come', 'technology', 'agreement', 'firm', 'interdigital']",1
"['remain', 'fund', 'debt', 'danish', 'bank']",1
"['reorganisation', 'carry', 'transfer', 'hkscan', 'corporation', 'production', 'relate', 'property', 'plant', 'equipment', 'finland', 'holding', 'subsidiary', 'associate', 'hkscan', 'finland', 'oy', 'hold', 'company', 'wholly', 'hkscan', 'corporation']",1
"['report', 'contain', 'category', 'level', 'company', 'brand', 'share', 'distribution', 'share', 'information', '2007', '2008']",1
"['russian', 'gas', 'giant', 'invest', '46', 'million', 'lita', 'company', 'late', '2004', '99.5', 'percent', 'stock', 'capital', '86.936', 'million', 'lita']",1
"['second', 'company', 'acquire', 'sweden', 'reftele', 'maskinservice', 'ab', 'business', 'mainly', 'field', 'service', 'spare', 'manufacturing', '10', 'employee', '1.2', 'mln', 'eur', 'sale', 'year']",1
"['segment', 'company', 'operate', 'frozen', 'food', 'business', 'seafood', 'vegetable', 'oil', 'business', 'grain', 'trading', 'business', 'operation']",1
"['selling', 'consortium', 'include', 'fund', 'manage', 'oko', 'bank', 'venture', 'capital', 'unit', 'bio', 'fund', 'management', 'finnish', 'industry', 'investment', 'government', 'investment', 'group']",1
"['solution', 'demonstrate', 'tablet', 'develop', 'aava', 'mobile', 'multi', 'window', 'system', 'enable', 'use', 'application', 'simultaneously', 'example', 'viewing', 'message', 'calendar']",1
"['solution', 'instal', 'usa', 'support', 'north', 'american', 'operation', 'customer']",1
"['stockmann', 'department', 'store', 'total', 'floor', 'space', '8,000', 'square', 'metre', 'stockmann', 'investment', 'project', 'price', 'tag', 'eur', '12', 'million']",1
"['study', 'expect', 'start', '2008']",1
"['swedish', 'buyout', 'firm', 'sell', 'remain', '22.4', 'percent', 'stake', 'eighteen', 'month', 'company', 'public', 'finland']",1
"['tank', 'deliver', 'company', 'currently', 'build', 'chemical', 'tank', 'farm', 'antwerp', 'northern', 'belgium']",1
"['tekla', 'structure', 'product', 'box', 'need', 'recycled', 'material']",1
"['term', 'transaction', 'remain', 'undisclosed']",1
"['total', 'capacity', 'factory', 'approximately', '100', 'engine', 'year']",1
"['total', 'floor', 'area', 'plant', 'expansion', '29,000', 'square', 'metre']",1
"['total', 'headcount', 'reduction', '50', 'person', 'company']",0
"['total', 'investment', '2006', '2007', 'expect', 'eur75', 'm']",1
"['total', 'investment', 'company', 'eur58', 'm', 'wartsila', 'share', 'eur29', 'm']",1
"['total', 'investment', 'project', 'approximately', 'eur', '36', 'm']",1
"['total', 'value', 'agreement', 'usd4', '.0', 'm', 'company']",1
"['total', 'value', 'contract', 'eur', '8', 'million']",1
"['total', 'value', 'deal', 'usd', '29mn']",1
"['total', 'value', 'project', 'eur53', 'm', 'include', 'plot', 'transfer', 'atria']",1
"['total', 'value', 'project', 'estimate', '3.0', 'mln', 'euro', '$', '4.4', 'mln', 'service', '2.0', 'mln', 'euro', '$', '2.9', 'mln', 'party', 'licence', '1.0', 'mln', 'euro', '$', '1.5', 'mln']",1
"['total', 'value', 'contract', 'eur', '21', 'million']",1
"['transaction', 'plan', 'finance', 'eur40', 'm', 'market', 'base', 'loan', 'grant', 'standard', 'chartered', 'bank', 'hong', 'kong']",1
"['transaction', 'value', 'cad', '15', 'million', 'approximately', 'eur', '10', 'million']",1
"['unit', 'client', 'mainly', 'field', 'specialist', 'convenience', 'good', 'textile', 'shoe', 'furniture', 'business']",1
"['value', 'contract', 'eur', '27mn']",1
"['value', 'contract', 'eur1', '.0', 'm.', 'poyry', 'headquarter', 'vantaa', 'finland', 'provide', 'consulting', 'engineering', 'service', 'energy', 'forestry', 'infrastructure', 'environment', 'sector']",1
"['value', 'contract', 'eur', '25mn']",1
"['value', 'contract', 'total', 'usd12', 'm']",1
"['value', 'contract', 'eur', '3.3', 'mn']",1
"['value', 'deal', 'disclose']",1
"['value', 'deal', 'estimate', 'sek25', 'm', 'sek50', 'm']",1
"['value', 'deal', 'disclose']",1
"['value', 'multi', 'year', 'agreement', 'eur', '2mn', 'year']",1
"['value', 'year', 'contract', 'estimate', 'eur40', 'm']",1
"['value', 'kind', 'order', 'usually', 'euro', '2', '3', 'million']",1
"['web', 'marela', 'application', 'handle', 'invitation', 'quote', 'quote', 'comparison', 'agreement', 'purchase', 'invoice', 'inspection', 'inventory', 'management', 'delivery']",1
"['venture', '51', 'kemira', '49', 'ivrcl', 'operate', 'inorganic', 'coagulant', 'manufacturing', 'facility', 'build', 'vishakapatnam', 'vizag', 'state', 'andhra', 'pradesh', 'kick', 'operation', 'second', 'half', '2011']",1
"['work', 'include', 'laying', 'natural', 'stone', 'pavement', 'installation', 'underground', 'heating', 'surface', 'water', 'drainage', 'system']",1
"['previous', 'share', 'subscription', '2004', 'stock', 'option']",1
"['new', 'unit', 'build', 'cargotec', 'state', 'art', 'manufacturing', 'facility', 'san', 'antonio', 'texas', 'usa', 'start', 'operation', '2009']",1
"['share', 'transaction', 'company', 'strategy', 'relinquish', 'asset', 'core', 'business']",1
"['agreement', 'company', 'customer', 'acquisition', 'india', 'tvs', 'electronic', 'contract', 'manufacturing', 'facility', 'jun', '2007']",1
['time'],1
"['wood', 'lacquer', 'clock', 'come', 'stripy', 'hand', 'crochet', 'cover']",1
"['slide', 'new', 'product', 'release', 'fiskar']",1
"['total', 'value', 'contract', 'eur', '10mn']",1
"['trading', 'velta', 'uk', 'uponor', 'brand', 'company', 'uponor', 'long', 'term', 'partner', 'supply', 'velta', 'brand', 'system', 'particularly', 'commercial', 'industrial', 'building', 'sector', 'uk', 'internationally']",1
"['tulikivi', 'manufacture', 'heat', 'retain', 'soapstone', 'ceramic', 'fireplace', 'natural', 'stone', 'product', 'utility', 'ceramic']",1
"['tyrv+ñinen', 'opinion', 'airline', 'repeat', 'time']",1
"['finnish', 'law', 'parliament', 'grant', 'licence', 'build', 'nuclear', 'power', 'plant']",1
"['agreement', 'larox', 'transfer', '10', 'employee', 'engineering', 'documentation', 'relate', 'delivery', 'project', 'product', 'maintenance', 'finland', 'etteplan', 'january', '1', '2007']",1
"['agreement', 'benefon', 'forthcoming', 'range', 'twig', 'integrate', 'gps', 'navigation', 'mobile', 'phone', 'device', 'use', 'jointly', 'develop', 'web', 'base', 'tracking', 'location', 'technology', 'consumer', 'commercial', 'application']",1
"['transaction', 'agreement', 'metsaliitto', 'purchase', '24.7', 'metsa', 'botnia', 'share', 'upm', '3', 'm', 'real']",1
"['underground', 'parking', 'facility', 'build', 'basement', 'floor']",1
"['unit', 'price', 'straddle', 'carrier', 'vary', 'eur700', '000', 'eur900', '000', 'company', 'add']",1
"['unlisted', 'british', 'biological', 'b', 'd', 'protein', 'disease', 'specific', 'supplement', 'cover', 'diabetes', 'hepatitis', 'asthma', 'cardiovascular', 'ailment']",1
"['upm', 'kymmene', '`', 'indicate', 'interest', 'domestic', 'consolidation']",1
"['vaisala', 'board', 'director', 'propose', 'dividend', '0.85', 'euro', '$', '1.24', 'share', 'company', 'annual', 'general', 'meeting']",1
"['vaisala', 'expertise', 'lightning', 'datum', 'information', 'system', 'base', 'extensive', 'experience', 'investment', 'r&d']",1
"['valmet', 'automotive', 'report', 'net', 'sale', 'eur', '85mn', 'operating', 'profit', 'eur', '8mn']",1
"['look', 'forward', 'future', 'development', 'company', 'tomas', 'billing', 'president', 'nordstjernan']",1
"['veidekke', 'headquarter', 'oslo', 'norway', 'scandinavian', 'construction', 'property', 'development', 'group', '6,350', 'employee', 'norway', 'sweden', 'denmark', 'annual', 'turnover', 'nok16', '.4', 'bn']",1
"['company', 'indicate', 'level', 'investment', 'unit', 'purchase', 'equipment', 'nokia', 'corporation', 'mobile', 'phone', 'r&d', 'laboratory', 'jyvaeskylae']",1
"['subscribe', 'magazine']",1
"['vianor', 'sell', 'tire', 'car', 'truck', 'range', 'car', 'provide', 'maintenance', 'service']",1
"['new', 'arrangement', 'customer', 'responsibility', 'mainly', 'regional']",1
"['acquisition', 'wireless', 'modem', 'unit', 'approximately', '1,100', 'employee', 'transfer', 'renesas', 'electronics', 'corporation']",1
"['hear', 'late', 'insight', 'update', 'citycon', 'strategy', 'late', 'news', 'business', 'unit']",1
"['quarter', 'fiscal', '2008', 'efore', 'swing', 'net', 'loss', 'eur', '400,000', 'versus', 'net', 'profit', 'eur', '200,000', 'corresponding', 'period', 'fiscal', '2007']",0
"['konecranes', 'oyj', 'kcr1v', 'fh', 'fall', '5.5', 'percent', '20.51', 'euro', 'big', 'fall', 'june']",0
"['net', 'sale', 'financial', 'year', '2006', 'expect', 'eur20', 'm', 'operating', 'result', 'ebit', 'expect', 'loss', 'announce']",0
"['operate', 'loss', 'total', 'eur', '25mn', 'compare', 'profit', 'eur', '63mn', 'corresponding', 'period', '2005']",0
"['production', 'level', 'agree', 'producer', 'long', 'time', 'ago', 'fall', 'consumption', 'lead', 'loss']",0
"['return', 'investment', 'roi', '4.1', 'compare', '43.8', 'half', '2008']",0
"['ssh', 'communications', 'security', 'corp', 'stock', 'exchange', 'release', 'october', '14', '2008', '245', 'pm', 'company', 'update', 'year', 'outlook', 'estimate', 'result', 'remain', 'loss', 'year']",0
"['sale', 'result', 'capital', 'loss', 'eur5', 'm', 'solidium', 'obtain', 'tikkurila', 'share', 'march', '2010']",0
"['fair', 'value', 'investment', 'property', 'eur', '2', '251.0', '1', '281.4', 'million']",1
"['total', '16.5', 'mn', 'passenger', 'ship', 'journey', 'place', 'northern', 'baltic', 'sea', '2007', 'slightly', '16.5', 'mn', '2006']",0
"['finnish', 'medium', 'group', 'talentum', 'issue', 'profit', 'warning']",0
"['finnish', 'shipping', 'company', 'finnline', 'pretax', 'loss', 'total', 'eur', '6.5', 'mn', 'quarter', '2009', 'compare', 'profit', 'eur', '0.3', 'mn', 'quarter', '2008']",0
"['finland', 'city', 'forssa', 'pay', 'compensation', 'food', 'industry', 'company', 'hk', 'ruokatalo', 'atria', 'lye', 'leak', 'tap', 'water', 'occur', 'march', '2008']",0
"['acando', 'ab', 'acanb', 'ss', 'fall', '8.9', 'percent', '13.35', 'kronor', 'low', 'close', 'dec', '11']",0
"['accord', 'ship', 'company', 'vike', 'line', 'eu', 'decision', 'significant', 'financial', 'impact']",1
"['accord', 'ceo', 'matti', 'perkonoja', 'parent', 'company', 'hkscan', 'company', 'performance', 'quarter', '2010', 'remain', 'clearly', 'level', 'corresponding', 'period', '2009']",0
"['point', '2010', 'separate', 'company', 'palmberg', 'tekmanni', 'lemcon', 'forssan', 'betoni', 'suonenjoen', 'betonituote', 'disappear']",1
"['cencorp', 'net', 'sale', 'quarter', 'estimate', 'eur0.9', '1', '.2', 'm', 'compare', 'eur4', '.5', 'm', 'quarter', '2008']",0
"['dilute', 'earning', 'share', 'eps', 'stand', 'eur', '0.25', 'versus', 'eur', '0.42']",0
"['earning', 'share', 'eps', 'loss', 'eur0', '.05']",0
"['earning', 'share', 'eps', 'loss', 'eur0', '.06']",0
"['expense', 'ratio', '102.6', 'compare', '92.9', 'corresponding', 'period', '2005']",0
"['finnish', 'automation', 'solution', 'developer', 'cencorp', 'corporation', 'omx', 'helsinki', ' ', 'cnc1v', 'issue', 'thursday', '18', 'september', 'profit', 'warning', 'quarter', '2008']",0
"['finnish', 'communication', 'electronic', 'component', 'supplier', 'scanfil', 'oyj', 'tuesday', 'sale', 'half', '2006', '15', 'low', 'period', 'year', 'ago']",0
"['finnish', 'forest', 'industry', 'group', 'stora', 'enso', 'oyj', 'issue', 'thursday', '20', 'march', 'profit', 'warning', 'quarter', '2008']",0
"['finnish', 'technology', 'company', 'raute', 'corporation', 'omx', 'helsinki', ' ', 'rutav', 'issue', 'tuesday', '23', 'september', 'profit', 'warning', 'financial', 'year', '2008']",0
